audio_path,original_sentence,clean_sentence,class_label,info
data/generated_audio/audio_0186_volume_down.mp3,"I'm trying to concentrate on an email and it's just ridiculous, could you lower it <volume_down>?","I'm trying to concentrate on an email and it's just ridiculous, could you lower it ?",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0187_volume_down.mp3,"Trying to read my document it's hurting my ears, turn down the volume <volume_down>.","Trying to read my document it's hurting my ears, turn down the volume .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0188_volume_down.mp3,"I'm trying to concentrate on an email and it's way too loud, turn down the volume <volume_down>.","I'm trying to concentrate on an email and it's way too loud, turn down the volume .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0189_volume_down.mp3,"During this late-night session it's way too loud, reduce the volume <volume_down>.","During this late-night session it's way too loud, reduce the volume .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0190_volume_down.mp3,"I'm trying to concentrate on an email and it's deafening, maybe soften it <volume_down>.","I'm trying to concentrate on an email and it's deafening, maybe soften it .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0191_volume_down.mp3,"On this quiet train ride it feels a bit intense, can you tone it down <volume_down>?","On this quiet train ride it feels a bit intense, can you tone it down ?",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0192_volume_down.mp3,"Ugh, this is blasting way too loud and is deafening, reduce the volume <volume_down>.","Ugh, this is blasting way too loud and is deafening, reduce the volume .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0193_volume_down.mp3,"As I'm working in the library it sounds like a concert, cool down the levels <volume_down>.","As I'm working in the library it sounds like a concert, cool down the levels .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0194_volume_down.mp3,"Ugh, this is blasting way too loud and feels a bit intense, just drop it <volume_down>.","Ugh, this is blasting way too loud and feels a bit intense, just drop it .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0195_volume_down.mp3,"On this quiet train ride it's just ridiculous, maybe soften it <volume_down>.","On this quiet train ride it's just ridiculous, maybe soften it .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0196_volume_down.mp3,"Ugh, this is blasting way too loud and could be a bit softer, turn down the volume <volume_down>.","Ugh, this is blasting way too loud and could be a bit softer, turn down the volume .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0197_volume_down.mp3,"During this late-night session it sounds like a concert, maybe soften it <volume_down>.","During this late-night session it sounds like a concert, maybe soften it .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0198_volume_down.mp3,"Trying to read my document it's overwhelming, cool down the levels <volume_down>.","Trying to read my document it's overwhelming, cool down the levels .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0199_volume_down.mp3,"As I'm working in the library it's too much, turn down the volume <volume_down>.","As I'm working in the library it's too much, turn down the volume .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0200_volume_down.mp3,"While I'm in the waiting room it feels a bit intense, maybe soften it <volume_down>.","While I'm in the waiting room it feels a bit intense, maybe soften it .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0201_volume_down.mp3,"While I'm in the waiting room it's hurting my ears, just drop it <volume_down>.","While I'm in the waiting room it's hurting my ears, just drop it .",<volume_down>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0202_mute.mp3,"Sorry, my colleague just walked in and I want total quiet, mute the audio <mute>.","Sorry, my colleague just walked in and I want total quiet, mute the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0203_mute.mp3,"Oh dear, background noise is awful so I need to turn it completely off <mute>.","Oh dear, background noise is awful so I need to turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0204_mute.mp3,"Wait a minute, someone's at the door and I need to mute this <mute>.","Wait a minute, someone's at the door and I need to mute this .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0205_mute.mp3,"By the way, I didn't mention earlier but could you shut it off <mute>?","By the way, I didn't mention earlier but could you shut it off ?",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0206_mute.mp3,"Hang on, I need to say something quickly so let's mute it <mute>.","Hang on, I need to say something quickly so let's mute it .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0207_mute.mp3,"Oops, my cat is meowing nonstop so disable the audio please <mute>.","Oops, my cat is meowing nonstop so disable the audio please .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0208_mute.mp3,"Just a moment, the baby's crying so turn it completely off <mute>.","Just a moment, the baby's crying so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0209_mute.mp3,"Before I forget, let me finish this thought but I want total quiet <mute>.","Before I forget, let me finish this thought but I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0210_mute.mp3,"Before I forget, let me finish this thought but disable the audio please <mute>.","Before I forget, let me finish this thought but disable the audio please .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0211_mute.mp3,"By the way, I didn't mention earlier but turn it completely off <mute>.","By the way, I didn't mention earlier but turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0212_mute.mp3,"One sec, I have to take this call so kill the sound <mute>.","One sec, I have to take this call so kill the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0213_mute.mp3,"Hold up, I think that notification is important so disable the audio <mute>.","Hold up, I think that notification is important so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0214_mute.mp3,"By the way, I didn't mention earlier but kill the sound <mute>.","By the way, I didn't mention earlier but kill the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0215_mute.mp3,"Just a moment, the baby's crying so disable the audio please <mute>.","Just a moment, the baby's crying so disable the audio please .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0216_mute.mp3,"Hang on, I need to say something quickly so kill the sound <mute>.","Hang on, I need to say something quickly so kill the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0217_mute.mp3,"Before I forget, let me finish this thought but I need to mute this <mute>.","Before I forget, let me finish this thought but I need to mute this .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0218_mute.mp3,"Before I forget, let me finish this thought but I want total quiet <mute>.","Before I forget, let me finish this thought but I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0219_mute.mp3,"Oops, my cat is meowing nonstop and I need silence <mute>.","Oops, my cat is meowing nonstop and I need silence .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0220_mute.mp3,"Wait a minute, someone's at the door and I want total quiet <mute>.","Wait a minute, someone's at the door and I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0221_mute.mp3,"Hold up, I think that notification is important so let's mute it <mute>.","Hold up, I think that notification is important so let's mute it .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0222_mute.mp3,"Hold up, I think that notification is important so disable the audio <mute>.","Hold up, I think that notification is important so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0223_mute.mp3,"Hang on, I need to say something quickly so could you shut it off <mute>?","Hang on, I need to say something quickly so could you shut it off ?",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0224_mute.mp3,"Hang on, I need to say something quickly so turn it completely off <mute>.","Hang on, I need to say something quickly so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0225_mute.mp3,"Wait a minute, someone's at the door and I need silence <mute>.","Wait a minute, someone's at the door and I need silence .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0226_mute.mp3,"Sorry, my colleague just walked in and I need to mute this <mute>.","Sorry, my colleague just walked in and I need to mute this .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0227_mute.mp3,"By the way, I didn't mention earlier but kill the sound <mute>.","By the way, I didn't mention earlier but kill the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0228_mute.mp3,"Wait a minute, someone's at the door and I must cut the sound <mute>.","Wait a minute, someone's at the door and I must cut the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0229_mute.mp3,"Hang on, I need to say something quickly and I need to mute this <mute>.","Hang on, I need to say something quickly and I need to mute this .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0230_mute.mp3,"Sorry, my colleague just walked in and I must cut the sound <mute>.","Sorry, my colleague just walked in and I must cut the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0231_mute.mp3,"Before I forget, let me finish this thought but we need to pause the audio <mute>.","Before I forget, let me finish this thought but we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0232_mute.mp3,"One sec, I have to take this call so let's mute it <mute>.","One sec, I have to take this call so let's mute it .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0233_mute.mp3,"Oops, my cat is meowing nonstop so let's mute it <mute>.","Oops, my cat is meowing nonstop so let's mute it .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0234_mute.mp3,"Hang on, I need to say something quickly so disable the audio <mute>.","Hang on, I need to say something quickly so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0235_mute.mp3,"Oops, my cat is meowing nonstop so we need to pause the audio <mute>.","Oops, my cat is meowing nonstop so we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0236_mute.mp3,"By the way, I didn't mention earlier but let's mute it <mute>.","By the way, I didn't mention earlier but let's mute it .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0237_mute.mp3,"Oops, my cat is meowing nonstop so could you shut it off <mute>?","Oops, my cat is meowing nonstop so could you shut it off ?",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0238_mute.mp3,"Just a moment, the baby's crying so let's mute it <mute>.","Just a moment, the baby's crying so let's mute it .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0239_mute.mp3,"Wait a minute, someone's at the door so let's mute it <mute>.","Wait a minute, someone's at the door so let's mute it .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0240_mute.mp3,"One sec, I have to take this call so disable the audio <mute>.","One sec, I have to take this call so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0241_mute.mp3,"Before I forget, let me finish this thought but I want total quiet <mute>.","Before I forget, let me finish this thought but I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0242_mute.mp3,"Oh dear, background noise is awful so I need silence <mute>.","Oh dear, background noise is awful so I need silence .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0243_mute.mp3,"Sorry, my colleague just walked in and I want total quiet <mute>.","Sorry, my colleague just walked in and I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0244_mute.mp3,"Oops, my cat is meowing nonstop and I must cut the sound <mute>.","Oops, my cat is meowing nonstop and I must cut the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0245_mute.mp3,"Wait a minute, someone's at the door and I need to mute this <mute>.","Wait a minute, someone's at the door and I need to mute this .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0246_mute.mp3,"One sec, I have to take this call so we need to pause the audio <mute>.","One sec, I have to take this call so we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0247_mute.mp3,"Sorry, my colleague just walked in so turn it completely off <mute>.","Sorry, my colleague just walked in so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0248_mute.mp3,"Hang on, I need to say something quickly so we need to pause the audio <mute>.","Hang on, I need to say something quickly so we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0249_mute.mp3,"Before I forget, let me finish this thought but we need to pause the audio <mute>.","Before I forget, let me finish this thought but we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0250_mute.mp3,"Oops, my cat is meowing nonstop so could you shut it off <mute>?","Oops, my cat is meowing nonstop so could you shut it off ?",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0251_mute.mp3,"Hang on, I need to say something quickly so let's mute it <mute>.","Hang on, I need to say something quickly so let's mute it .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0252_mute.mp3,"Hang on, I need to say something quickly so disable the audio <mute>.","Hang on, I need to say something quickly so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0253_mute.mp3,"Oh dear, background noise is awful so disable the audio <mute>.","Oh dear, background noise is awful so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0254_mute.mp3,"Wait a minute, someone's at the door so we need to pause the audio <mute>.","Wait a minute, someone's at the door so we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0255_mute.mp3,"One sec, I have to take this call so I want total quiet <mute>.","One sec, I have to take this call so I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0256_mute.mp3,"Oops, my cat is meowing nonstop and I want total quiet <mute>.","Oops, my cat is meowing nonstop and I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0257_mute.mp3,"Just a moment, the baby's crying so turn it completely off <mute>.","Just a moment, the baby's crying so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0258_mute.mp3,"Sorry, my colleague just walked in so could you shut it off <mute>?","Sorry, my colleague just walked in so could you shut it off ?",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0259_mute.mp3,"Sorry, my colleague just walked in so kill the sound <mute>.","Sorry, my colleague just walked in so kill the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0260_mute.mp3,"Hold up, I think that notification is important so I must cut the sound <mute>.","Hold up, I think that notification is important so I must cut the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0261_mute.mp3,"Oh dear, background noise is awful so I must cut the sound <mute>.","Oh dear, background noise is awful so I must cut the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0262_mute.mp3,"One sec, I have to take this call so turn it completely off <mute>.","One sec, I have to take this call so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0263_mute.mp3,"Wait a minute, someone's at the door and I want total quiet <mute>.","Wait a minute, someone's at the door and I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0264_mute.mp3,"Just a moment, the baby's crying and I need silence <mute>.","Just a moment, the baby's crying and I need silence .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0265_mute.mp3,"Just a moment, the baby's crying and I want total quiet <mute>.","Just a moment, the baby's crying and I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0266_mute.mp3,"Oops, my cat is meowing nonstop and I need silence <mute>.","Oops, my cat is meowing nonstop and I need silence .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0267_mute.mp3,"Wait a minute, someone's at the door so disable the audio <mute>.","Wait a minute, someone's at the door so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0268_mute.mp3,"By the way, I didn't mention earlier but I must cut the sound <mute>.","By the way, I didn't mention earlier but I must cut the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0269_mute.mp3,"Just a moment, the baby's crying so disable the audio <mute>.","Just a moment, the baby's crying so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0270_mute.mp3,"Hold up, I think that notification is important so I want total quiet <mute>.","Hold up, I think that notification is important so I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0271_mute.mp3,"Wait a minute, someone's at the door and I want total quiet <mute>.","Wait a minute, someone's at the door and I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0272_mute.mp3,"Before I forget, let me finish this thought but could you shut it off <mute>?","Before I forget, let me finish this thought but could you shut it off ?",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0273_mute.mp3,"Oh dear, background noise is awful so we need to pause the audio <mute>.","Oh dear, background noise is awful so we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0274_mute.mp3,"Wait a minute, someone's at the door so disable the audio <mute>.","Wait a minute, someone's at the door so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0275_mute.mp3,"Oh dear, background noise is awful so I must cut the sound <mute>.","Oh dear, background noise is awful so I must cut the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0276_mute.mp3,"Sorry, my colleague just walked in and I want total quiet, please <mute>.","Sorry, my colleague just walked in and I want total quiet, please .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0277_mute.mp3,"Sorry, my colleague just walked in and I want total quiet, ok <mute>?","Sorry, my colleague just walked in and I want total quiet, ok ?",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0278_mute.mp3,"Sorry, my colleague just walked in and I must cut the sound <mute>.","Sorry, my colleague just walked in and I must cut the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0279_mute.mp3,"Just a moment, the baby's crying so we need to pause the audio <mute>.","Just a moment, the baby's crying so we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0280_mute.mp3,"Sorry, my colleague just walked in so could you shut it off <mute>?","Sorry, my colleague just walked in so could you shut it off ?",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0281_mute.mp3,"Just a moment, the baby's crying and I need silence <mute>.","Just a moment, the baby's crying and I need silence .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0282_mute.mp3,"Just a moment, the baby's crying so turn it completely off <mute>.","Just a moment, the baby's crying so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0283_mute.mp3,"Oops, my cat is meowing nonstop so turn it completely off <mute>.","Oops, my cat is meowing nonstop so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0284_mute.mp3,"Sorry, my colleague just walked in and I want total quiet <mute> immediately.","Sorry, my colleague just walked in and I want total quiet immediately.",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0285_mute.mp3,"Oh dear, background noise is awful so disable the audio <mute>.","Oh dear, background noise is awful so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0286_mute.mp3,"Oops, my cat is meowing nonstop so disable the audio <mute>.","Oops, my cat is meowing nonstop so disable the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0287_mute.mp3,"Hang on, I need to say something quickly so turn it completely off <mute>.","Hang on, I need to say something quickly so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0288_mute.mp3,"By the way, I didn't mention earlier but we need to pause the audio <mute>.","By the way, I didn't mention earlier but we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0289_mute.mp3,"Oops, my cat is meowing nonstop so turn it completely off <mute>.","Oops, my cat is meowing nonstop so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0290_mute.mp3,"Just a moment, the baby's crying and I want total quiet <mute>.","Just a moment, the baby's crying and I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0291_mute.mp3,"Hang on, I need to say something quickly and I want total quiet <mute>.","Hang on, I need to say something quickly and I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0292_mute.mp3,"Hang on, I need to say something quickly and I want total quiet <mute>.","Hang on, I need to say something quickly and I want total quiet .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0293_mute.mp3,"Oh dear, background noise is awful so I need silence <mute>.","Oh dear, background noise is awful so I need silence .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0294_mute.mp3,"Hang on, I need to say something quickly and I need silence <mute>.","Hang on, I need to say something quickly and I need silence .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0295_mute.mp3,"One sec, I have to take this call so turn it completely off <mute>.","One sec, I have to take this call so turn it completely off .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0296_mute.mp3,"Hold up, I think that notification is important so could you shut it off <mute>?","Hold up, I think that notification is important so could you shut it off ?",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0297_mute.mp3,"Just a moment, the baby's crying so we need to pause the audio <mute>.","Just a moment, the baby's crying so we need to pause the audio .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0298_mute.mp3,"Oh dear, background noise is awful so I must cut the sound <mute>.","Oh dear, background noise is awful so I must cut the sound .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0299_mute.mp3,"Just a moment, the baby's crying and I need to mute this <mute>.","Just a moment, the baby's crying and I need to mute this .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0300_mute.mp3,"Hang on, I need to say something quickly so let's mute it <mute>.","Hang on, I need to say something quickly so let's mute it .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0301_mute.mp3,"Oh dear, background noise is awful so I need to mute this <mute>.","Oh dear, background noise is awful so I need to mute this .",<mute>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0302_open_browser.mp3,"While I'm at it, I’m cooking dinner, fire up Safari <open_browser>.","While I'm at it, I’m cooking dinner, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0303_open_browser.mp3,"By the way, I’m multitasking, open Chrome <open_browser>.","By the way, I’m multitasking, open Chrome .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0304_open_browser.mp3,"Okay, My coffee’s gone cold, fire up Safari <open_browser>.","Okay, My coffee’s gone cold, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0305_open_browser.mp3,"Look, I'm in the middle of this text, launch a browser window <open_browser>.","Look, I'm in the middle of this text, launch a browser window .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0306_open_browser.mp3,"Listen, I’ve got my hands full, fire up Safari <open_browser>.","Listen, I’ve got my hands full, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0307_open_browser.mp3,"Right, I'm on a call with Sam, fire up Safari <open_browser>.","Right, I'm on a call with Sam, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0308_open_browser.mp3,"Hey, so I’ve got my hands full, fire up Safari <open_browser>.","Hey, so I’ve got my hands full, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0309_open_browser.mp3,"Listen, I'm half-listening to a podcast, launch a browser window <open_browser>.","Listen, I'm half-listening to a podcast, launch a browser window .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0310_open_browser.mp3,"Honestly, I'm racing against a deadline, fire up Safari <open_browser>.","Honestly, I'm racing against a deadline, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0311_open_browser.mp3,"Hey, so I’m multitasking, open Chrome <open_browser>.","Hey, so I’m multitasking, open Chrome .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0312_open_browser.mp3,"You know, I'm on a call with Sam, launch a browser window <open_browser>.","You know, I'm on a call with Sam, launch a browser window .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0313_open_browser.mp3,"Right, I'm juggling three chats here, launch a browser window <open_browser>.","Right, I'm juggling three chats here, launch a browser window .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0314_open_browser.mp3,"Real talk, I'm racing against a deadline, open Chrome <open_browser>.","Real talk, I'm racing against a deadline, open Chrome .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0315_open_browser.mp3,"Look, I'm half-listening to a podcast, fire up Safari <open_browser>.","Look, I'm half-listening to a podcast, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0316_open_browser.mp3,"Hey, so I’ve got my hands full, fire up Safari <open_browser>.","Hey, so I’ve got my hands full, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0317_open_browser.mp3,"Quick one, I'm battling writer's block, open Chrome <open_browser>.","Quick one, I'm battling writer's block, open Chrome .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0318_open_browser.mp3,"Real talk, I’ve got my hands full, open Chrome <open_browser>.","Real talk, I’ve got my hands full, open Chrome .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0319_open_browser.mp3,"Hey, so I'm juggling three chats here, open Chrome <open_browser>.","Hey, so I'm juggling three chats here, open Chrome .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0320_open_browser.mp3,"Real talk, I'm on a call with Sam, launch a browser window <open_browser>.","Real talk, I'm on a call with Sam, launch a browser window .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0321_open_browser.mp3,"Listen, I'm battling writer's block, fire up Safari <open_browser>.","Listen, I'm battling writer's block, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0322_open_browser.mp3,"While I'm at it, I’m multitasking, open Chrome <open_browser>.","While I'm at it, I’m multitasking, open Chrome .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0323_open_browser.mp3,"FYI, My coffee’s gone cold, open Chrome <open_browser>.","FYI, My coffee’s gone cold, open Chrome .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0324_open_browser.mp3,"Real talk, My coffee’s gone cold, fire up Safari <open_browser>.","Real talk, My coffee’s gone cold, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0325_open_browser.mp3,"So just now, I’m multitasking, fire up Safari <open_browser>.","So just now, I’m multitasking, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0326_open_browser.mp3,"By the way, I'm on a call with Sam, fire up Safari <open_browser>.","By the way, I'm on a call with Sam, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0327_open_browser.mp3,"Real talk, I'm half-listening to a podcast, launch a browser window <open_browser>.","Real talk, I'm half-listening to a podcast, launch a browser window .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0328_open_browser.mp3,"Quick one, I’m cooking dinner, fire up Safari <open_browser>.","Quick one, I’m cooking dinner, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0329_open_browser.mp3,"Look, I’ve got my hands full, launch a browser window <open_browser>.","Look, I’ve got my hands full, launch a browser window .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0330_open_browser.mp3,"Listen, I'm juggling three chats here, launch a browser window <open_browser>.","Listen, I'm juggling three chats here, launch a browser window .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0331_open_browser.mp3,"Real talk, I'm juggling three chats here, launch a browser window <open_browser>.","Real talk, I'm juggling three chats here, launch a browser window .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0332_open_browser.mp3,"By the way, I'm in the middle of this text, fire up Safari <open_browser>.","By the way, I'm in the middle of this text, fire up Safari .",<open_browser>,"gTTS, 16kHz mp3"
data/generated_audio/audio_0333_open_browser.mp3,"Honestly, I'm in the middle of this text, open Chrome <open_browser>.","Honestly, I'm in the middle of this text, open Chrome .",<open_browser>,"gTTS, 16kHz mp3"
